industry_code,industry_name,year,med_sales,med_ar,med_dso,med_ar_turnover,med_pct_over6m,prov_cov,writeoff_cov
101,Agriculture,2012,5.5362,0.6637,33.44297809754741,10.91409978308026,0.11043432203389832,0.06149732620320856,0.08823529411764706
101,Agriculture,2013,7.0068,0.9246,36.496063377711934,10.001088200067871,0.14283619299017453,0.08732394366197183,0.09014084507042254
101,Agriculture,2014,10.196,1.22265,33.90446205623711,10.765544647031325,0.14329107237189645,0.09090909090909091,0.09336609336609336
101,Agriculture,2015,8.8855,1.02,37.63028515240904,9.699634178207477,0.21141141141141143,0.08656036446469248,0.11161731207289294
101,Agriculture,2016,6.68135,0.90865,39.5359987544803,9.232110108560828,0.20265894928155137,0.09771309771309772,0.09771309771309772
101,Agriculture,2017,7.2697,1.0376,40.654506602698305,8.978354520095404,0.18264887597408283,0.0814663951120163,0.12627291242362526
101,Agriculture,2018,10.0367,1.1496,38.96859625883441,9.36655985385258,0.15862408448596,0.08565737051792828,0.11553784860557768
101,Agriculture,2019,10.7652,1.1759,37.91086977814088,9.627893504634383,0.14327090293367162,0.08906882591093117,0.12348178137651822
101,Agriculture,2020,9.4693,1.1513,40.50827044548937,9.010505656892173,0.18271751793180566,0.08176100628930817,0.1090146750524109
101,Agriculture,2021,9.053799999999999,1.1636,35.83702810422988,10.184996337821849,0.20981387478849406,0.09871244635193133,0.13090128755364808
101,Agriculture,2022,9.4643,1.15285,35.59795374306506,10.253398345153665,0.14489311163895488,0.08056872037914692,0.13981042654028436
102,"Mining, quarrying, and extraction",2012,8.4047,1.2897,59.87824957677234,6.095702572801809,0.15483626673421308,0.1404494382022472,0.1404494382022472
102,"Mining, quarrying, and extraction",2013,12.9659,1.62395,52.011333587033945,7.017701236005068,0.15525890949040583,0.1497005988023952,0.1317365269461078
102,"Mining, quarrying, and extraction",2014,11.617,1.53735,48.4880373107942,7.527629911280102,0.140183028748792,0.143646408839779,0.143646408839779
102,"Mining, quarrying, and extraction",2015,11.3195,1.3747,52.519319488398324,6.949936790276793,0.14858919150066874,0.16145833333333334,0.09895833333333333
102,"Mining, quarrying, and extraction",2016,9.70735,1.2884,58.089021528580304,6.283569082677463,0.1701314051310575,0.15577889447236182,0.12060301507537688
102,"Mining, quarrying, and extraction",2017,7.3979,1.4896,65.01959349705604,5.614113248031581,0.2526982637259503,0.16080402010050251,0.12060301507537688
102,"Mining, quarrying, and extraction",2018,9.4015,1.6748,60.87991763605677,5.851540391265454,0.18226806773996593,0.14705882352941177,0.09313725490196079
102,"Mining, quarrying, and extraction",2019,9.1035,1.83945,58.7763449896918,6.209981244393705,0.15200033813085145,0.14,0.09
102,"Mining, quarrying, and extraction",2020,10.10815,1.5992,58.62139831215226,6.226476065937662,0.18998955352682018,0.105,0.115
102,"Mining, quarrying, and extraction",2021,9.6019,1.7406,55.72897789054005,6.549554896142434,0.30551436842476876,0.14795918367346939,0.10714285714285714
102,"Mining, quarrying, and extraction",2022,11.6113,1.8808,50.1429300280608,7.279191698525397,0.10055563160641409,0.14673913043478262,0.08695652173913043
103,food processing & manufacture,2012,15.2018,0.7839,19.959414078074964,18.287198963412564,0.11605415860735009,0.08488063660477453,0.11936339522546419
103,food processing & manufacture,2013,18.2982,1.0257,21.250758018755548,17.1758579001209,0.11093228692225501,0.09226594301221167,0.12347354138398914
103,food processing & manufacture,2014,20.8083,1.05465,21.355324831044253,17.09175593851886,0.07762711864406781,0.09951456310679611,0.12378640776699029
103,food processing & manufacture,2015,18.91675,1.0072,22.539095921515717,16.19453409759999,0.09896886359379636,0.08013544018058691,0.08690744920993228
103,food processing & manufacture,2016,17.2585,0.9706,23.465287079334068,15.554891732880453,0.10437749378361186,0.08829787234042553,0.08297872340425531
103,food processing & manufacture,2017,17.8417,1.0451,23.065100890728424,15.824951314012047,0.11751908825510893,0.08085977482088025,0.09518935516888434
103,food processing & manufacture,2018,21.0593,1.3642,24.314540167954878,15.011670649136908,0.11600310185906024,0.08679245283018867,0.09716981132075472
103,food processing & manufacture,2019,23.180500000000002,1.4638,25.3372802960222,14.405650319829425,0.12003318657082784,0.09702209414024976,0.10278578290105668
103,food processing & manufacture,2020,23.0838,1.3799,21.996429154321525,16.593745109669257,0.15289679466360206,0.11023622047244094,0.10728346456692914
103,food processing & manufacture,2021,25.5108,1.6265,21.952054964579318,16.627160604248985,0.14737438939288205,0.115,0.121
103,food processing & manufacture,2022,30.654,1.7431,21.62484494138467,16.87873374303273,0.14184698162411813,0.10554371002132196,0.1023454157782516
104,beverages,2012,21.3163,1.69205,40.22898842476095,9.073059360730593,0.15480081304452942,0.09375,0.125
104,beverages,2013,26.6211,1.748,35.23517536983548,10.358966463736497,0.12129642188505067,0.08917197452229299,0.1464968152866242
104,beverages,2014,23.7118,1.66605,33.240707219367074,10.980512465972431,0.1210293987910559,0.12643678160919541,0.15517241379310345
104,beverages,2015,26.2451,1.89995,32.591912134191574,11.199097447770953,0.13148925587036311,0.15228426395939088,0.1218274111675127
104,beverages,2016,21.72275,1.6278000000000001,37.15734087340756,9.823204584012974,0.12744993797625376,0.13875598086124402,0.11483253588516747
104,beverages,2017,25.3321,1.6898,36.669858364425465,9.95368214673701,0.15654555135779302,0.1509433962264151,0.08962264150943396
104,beverages,2018,26.0238,1.82015,35.58539969258459,10.257369220284364,0.13541703496800198,0.1552511415525114,0.1324200913242009
